timestamp,open,high,low,close,volume,datetime
1744632000000,84929.8,85801.6,83720.9,84106.7,2935.169437,2025-04-14 12:00:00+00:00
1744646400000,84106.7,85206.7,83846.7,84912.0,2214.368034,2025-04-14 16:00:00+00:00
1744660800000,84912.0,84967.7,84418.0,84592.1,947.69847,2025-04-14 20:00:00+00:00
1744675200000,84592.1,85419.9,84350.0,85398.9,2278.593736,2025-04-15 00:00:00+00:00
1744689600000,85398.9,85890.6,85162.5,85736.7,1530.070532,2025-04-15 04:00:00+00:00
1744704000000,85736.7,86000.0,85358.2,85582.7,1329.151174,2025-04-15 08:00:00+00:00
1744718400000,85582.7,86468.0,84617.3,84913.3,2502.483634,2025-04-15 12:00:00+00:00
1744732800000,84913.3,85142.1,83910.7,83986.0,1686.616636,2025-04-15 16:00:00+00:00
1744747200000,83986.0,84230.9,83600.0,83645.8,1126.67114,2025-04-15 20:00:00+00:00
1744761600000,83645.8,83955.1,83102.7,83685.8,1146.663563,2025-04-16 00:00:00+00:00
1744776000000,83685.8,83807.8,83209.9,83353.9,1345.653945,2025-04-16 04:00:00+00:00
1744790400000,83353.9,84125.0,83128.9,84053.2,1241.024173,2025-04-16 08:00:00+00:00
1744804800000,84053.2,85275.0,83500.0,84851.6,2030.047962,2025-04-16 12:00:00+00:00
1744819200000,84851.6,85550.0,83276.5,84333.2,2510.92359,2025-04-16 16:00:00+00:00
1744833600000,84333.2,84677.1,84027.2,84033.4,709.11597,2025-04-16 20:00:00+00:00
1744848000000,84033.4,84492.99,83806.8,83992.9,877.707477,2025-04-17 00:00:00+00:00
1744862400000,83992.9,85044.2,83898.3,84674.2,876.41076,2025-04-17 04:00:00+00:00
1744876800000,84674.2,84765.9,84183.2,84572.8,668.711039,2025-04-17 08:00:00+00:00
1744891200000,84572.8,84870.7,83740.7,84541.7,1717.615255,2025-04-17 12:00:00+00:00
1744905600000,84541.7,85479.0,84402.8,84841.7,2359.445798,2025-04-17 16:00:00+00:00
1744920000000,84841.7,85142.7,84723.0,84950.3,572.801559,2025-04-17 20:00:00+00:00
1744934400000,84950.3,85128.7,84723.8,84843.2,660.254728,2025-04-18 00:00:00+00:00
1744948800000,84843.2,84848.9,84415.2,84660.1,623.995966,2025-04-18 04:00:00+00:00
1744963200000,84660.1,84769.7,84472.9,84666.0,685.715992,2025-04-18 08:00:00+00:00
1744977600000,84666.0,84769.3,84329.4,84373.0,832.254052,2025-04-18 12:00:00+00:00
1744992000000,84373.0,84648.8,84292.4,84566.5,470.710252,2025-04-18 16:00:00+00:00
1745006400000,84566.5,84694.9,84342.0,84461.7,408.278665,2025-04-18 20:00:00+00:00
1745020800000,84461.7,84983.2,84362.9,84883.8,532.064733,2025-04-19 00:00:00+00:00
1745035200000,84883.8,85269.8,84877.7,85224.1,622.582145,2025-04-19 04:00:00+00:00
1745049600000,85224.1,85451.0,85121.9,85221.9,1203.357104,2025-04-19 08:00:00+00:00
1745064000000,85221.9,85660.3,85074.6,85187.2,960.476838,2025-04-19 12:00:00+00:00
1745078400000,85187.2,85331.4,84709.0,85093.0,928.482858,2025-04-19 16:00:00+00:00
1745092800000,85093.0,85375.9,85014.3,85086.8,305.716765,2025-04-19 20:00:00+00:00
1745107200000,85086.8,85321.5,85048.3,85167.3,310.917746,2025-04-20 00:00:00+00:00
1745121600000,85167.3,85252.8,84665.4,84777.7,836.451736,2025-04-20 04:00:00+00:00
1745136000000,84777.7,84784.0,83932.1,84117.1,1252.838289,2025-04-20 08:00:00+00:00
1745150400000,84117.1,84658.8,84090.2,84341.3,1073.141171,2025-04-20 12:00:00+00:00
1745164800000,84341.3,84664.0,84269.6,84646.4,334.582879,2025-04-20 16:00:00+00:00
1745179200000,84646.4,85303.5,84611.8,85184.4,967.928777,2025-04-20 20:00:00+00:00
1745193600000,85184.4,87650.5,85149.0,87214.8,3089.409243,2025-04-21 00:00:00+00:00
1745208000000,87214.8,87750.9,87060.5,87453.8,1462.555048,2025-04-21 04:00:00+00:00
1745222400000,87453.8,87797.0,86657.5,86978.9,1419.223893,2025-04-21 08:00:00+00:00
1745236800000,86978.9,88474.1,86795.0,88045.7,2987.000452,2025-04-21 12:00:00+00:00
1745251200000,88045.7,88264.7,86381.9,87407.9,2768.460999,2025-04-21 16:00:00+00:00
1745265600000,87407.9,87623.9,86868.3,87514.4,1020.208802,2025-04-21 20:00:00+00:00
1745280000000,87514.4,88870.0,87064.4,88160.9,1977.526079,2025-04-22 00:00:00+00:00
1745294400000,88160.9,88493.3,87966.1,88486.5,1014.688068,2025-04-22 04:00:00+00:00
1745308800000,88486.5,88707.5,88253.7,88622.3,988.86406,2025-04-22 08:00:00+00:00
1745323200000,88622.3,91400.0,88488.2,90923.7,5405.873231,2025-04-22 12:00:00+00:00
1745337600000,90923.7,91699.3,90619.4,91413.5,3510.536301,2025-04-22 16:00:00+00:00
1745352000000,91413.5,93995.4,91038.0,93444.2,3246.257989,2025-04-22 20:00:00+00:00
1745366400000,93444.2,93899.9,92596.6,93168.9,2470.009911,2025-04-23 00:00:00+00:00
1745380800000,93168.9,94270.0,93021.5,94139.7,2039.278984,2025-04-23 04:00:00+00:00
1745395200000,94139.7,94540.8,93325.7,93468.7,2369.369976,2025-04-23 08:00:00+00:00
1745409600000,93468.7,94726.2,91949.6,93186.1,4466.67649,2025-04-23 12:00:00+00:00
1745424000000,93186.1,94223.9,92912.8,93488.8,2267.760431,2025-04-23 16:00:00+00:00
1745438400000,93488.8,93907.0,93227.7,93682.5,958.469065,2025-04-23 20:00:00+00:00
1745452800000,93682.5,93777.7,92638.3,92671.4,1415.262128,2025-04-24 00:00:00+00:00
1745467200000,92671.4,92903.3,92105.12,92201.9,1592.222071,2025-04-24 04:00:00+00:00
1745481600000,92201.9,92666.8,91670.1,92625.9,1878.73122,2025-04-24 08:00:00+00:00
1745496000000,92625.9,93460.0,92443.8,93206.8,2648.159821,2025-04-24 12:00:00+00:00
1745510400000,93206.8,93664.0,92680.1,93571.7,2061.343049,2025-04-24 16:00:00+00:00
1745524800000,93571.7,94010.0,93050.0,93983.8,1519.558145,2025-04-24 20:00:00+00:00
1745539200000,93983.8,94436.9,92850.0,93310.3,1837.015261,2025-04-25 00:00:00+00:00
1745553600000,93310.3,93868.9,93004.9,93783.6,1264.332719,2025-04-25 04:00:00+00:00
1745568000000,93783.6,94650.0,93551.0,94627.3,1822.238096,2025-04-25 08:00:00+00:00
1745582400000,94627.3,95781.74,93944.7,95065.9,3862.701143,2025-04-25 12:00:00+00:00
1745596800000,95065.9,95559.6,94375.5,95287.1,2093.757075,2025-04-25 16:00:00+00:00
1745611200000,95287.1,95341.5,94467.2,94643.6,949.463896,2025-04-25 20:00:00+00:00
1745625600000,94643.6,95200.0,94554.3,94737.7,787.089479,2025-04-26 00:00:00+00:00
1745640000000,94737.7,94832.8,94374.36,94563.9,910.930608,2025-04-26 04:00:00+00:00
1745654400000,94563.9,94725.0,93990.7,94144.5,986.189002,2025-04-26 08:00:00+00:00
1745668800000,94144.5,94400.6,93881.6,94374.2,912.325754,2025-04-26 12:00:00+00:00
1745683200000,94374.2,94376.0,94040.0,94296.6,513.07677,2025-04-26 16:00:00+00:00
1745697600000,94296.6,94886.7,94083.4,94626.3,773.195631,2025-04-26 20:00:00+00:00
1745712000000,94626.3,95317.6,94050.0,94159.7,1319.236335,2025-04-27 00:00:00+00:00
1745726400000,94159.7,94295.9,93644.7,94067.3,1034.63437,2025-04-27 04:00:00+00:00
1745740800000,94067.3,94326.8,93884.2,93920.1,583.804041,2025-04-27 08:00:00+00:00
1745755200000,93920.1,94175.8,93607.6,93899.8,944.447739,2025-04-27 12:00:00+00:00
1745769600000,93899.8,94441.0,93712.0,94438.9,801.192214,2025-04-27 16:00:00+00:00
1745784000000,94438.9,94554.4,93645.8,93741.6,828.847078,2025-04-27 20:00:00+00:00
1745798400000,93741.6,93989.0,92800.0,93857.0,1899.65528,2025-04-28 00:00:00+00:00
1745812800000,93857.0,94805.6,93857.0,94690.2,1704.393386,2025-04-28 04:00:00+00:00
1745827200000,94690.2,95520.7,94346.4,95314.1,2363.413126,2025-04-28 08:00:00+00:00
1745841600000,95314.1,95609.1,93582.4,93832.5,2968.149887,2025-04-28 12:00:00+00:00
1745856000000,93832.5,94912.9,93445.4,94790.7,1392.212029,2025-04-28 16:00:00+00:00
1745870400000,94790.7,95169.1,94300.0,95009.9,762.78909,2025-04-28 20:00:00+00:00
1745884800000,95009.9,95461.5,94442.3,94657.9,1501.20121,2025-04-29 00:00:00+00:00
1745899200000,94657.9,94963.1,94206.9,94918.8,1383.256993,2025-04-29 04:00:00+00:00
1745913600000,94918.8,95285.5,94744.7,95133.5,1248.61949,2025-04-29 08:00:00+00:00
1745928000000,95133.5,95294.2,94531.4,94846.8,1478.890427,2025-04-29 12:00:00+00:00
1745942400000,94846.8,95463.7,94658.3,95304.4,1610.514907,2025-04-29 16:00:00+00:00
1745956800000,95304.4,95400.8,93741.1,94243.2,1715.541665,2025-04-29 20:00:00+00:00
1745971200000,94243.2,95117.3,94127.8,95034.3,1493.959735,2025-04-30 00:00:00+00:00
1745985600000,95034.3,95179.9,94522.3,94648.2,1247.109327,2025-04-30 04:00:00+00:00
1746000000000,94648.2,95234.5,94531.1,95175.7,733.839835,2025-04-30 08:00:00+00:00
1746014400000,95175.7,95223.4,92914.5,94000.0,2972.313361,2025-04-30 12:00:00+00:00
1746028800000,94000.0,94514.8,93520.8,94138.1,1541.917227,2025-04-30 16:00:00+00:00
1746043200000,94138.1,94775.8,94000.0,94165.9,1015.359272,2025-04-30 20:00:00+00:00
1746057600000,94165.9,95010.4,94125.8,94780.3,1038.488688,2025-05-01 00:00:00+00:00
1746072000000,94780.3,95187.1,94711.2,95018.7,835.562887,2025-05-01 04:00:00+00:00
1746086400000,95018.7,96396.0,94904.9,96185.4,1884.632268,2025-05-01 08:00:00+00:00
1746100800000,96185.4,97432.0,95812.5,96855.0,2898.458767,2025-05-01 12:00:00+00:00
1746115200000,96855.0,97356.3,96413.5,96519.5,2047.304993,2025-05-01 16:00:00+00:00
1746129600000,96519.5,96885.0,96181.7,96477.3,1072.510185,2025-05-01 20:00:00+00:00
1746144000000,96477.3,97243.0,96453.8,97114.6,1052.433511,2025-05-02 00:00:00+00:00
1746158400000,97114.6,97300.5,96364.0,96364.1,1133.736632,2025-05-02 04:00:00+00:00
1746172800000,96364.1,97098.0,96364.0,96932.2,1365.63256,2025-05-02 08:00:00+00:00
1746187200000,96932.2,97895.9,96644.3,97315.4,3186.898449,2025-05-02 12:00:00+00:00
1746201600000,97315.4,97787.2,96750.4,96892.1,2009.793463,2025-05-02 16:00:00+00:00
1746216000000,96892.1,97128.7,96555.5,96876.3,1140.286517,2025-05-02 20:00:00+00:00
1746230400000,96876.3,96925.5,96304.1,96337.9,791.894246,2025-05-03 00:00:00+00:00
1746244800000,96337.9,96598.8,96131.8,96332.7,625.907527,2025-05-03 04:00:00+00:00
1746259200000,96332.7,96421.5,95860.9,95943.4,1533.5622,2025-05-03 08:00:00+00:00
1746273600000,95943.4,96506.9,95882.2,96403.2,780.206069,2025-05-03 12:00:00+00:00
1746288000000,96403.2,96419.6,95867.6,96358.1,504.438552,2025-05-03 16:00:00+00:00
1746302400000,96358.1,96437.0,95758.29,95855.9,482.962436,2025-05-03 20:00:00+00:00
1746316800000,95855.9,96309.3,95589.9,95718.9,935.616193,2025-05-04 00:00:00+00:00
1746331200000,95718.9,96147.0,95686.7,95886.3,619.627925,2025-05-04 04:00:00+00:00
1746345600000,95886.3,95931.8,95288.7,95422.3,845.585711,2025-05-04 08:00:00+00:00
1746360000000,95422.3,95684.8,95226.6,95470.0,730.784591,2025-05-04 12:00:00+00:00
1746374400000,95470.0,95631.6,95236.4,95579.6,691.996656,2025-05-04 16:00:00+00:00
1746388800000,95579.6,95758.29,94143.5,94273.2,1808.049222,2025-05-04 20:00:00+00:00
1746403200000,94273.2,94800.0,93514.2,94051.8,2029.643759,2025-05-05 00:00:00+00:00
1746417600000,94051.8,94827.5,94030.8,94765.6,1113.959958,2025-05-05 04:00:00+00:00
1746432000000,94765.6,94793.6,93888.1,94046.0,997.392705,2025-05-05 08:00:00+00:00
1746446400000,94046.0,94539.9,93609.6,93770.4,2456.426167,2025-05-05 12:00:00+00:00
1746460800000,93770.4,94901.7,93757.2,94358.0,1326.769535,2025-05-05 16:00:00+00:00
1746475200000,94358.0,95197.0,93867.5,94742.1,1212.824728,2025-05-05 20:00:00+00:00
1746489600000,94742.1,94930.8,94019.7,94459.2,1041.315788,2025-05-06 00:00:00+00:00
1746504000000,94459.2,94640.5,94309.3,94393.3,617.847518,2025-05-06 04:00:00+00:00
1746518400000,94393.3,94398.9,93723.2,93813.7,1181.272904,2025-05-06 08:00:00+00:00
1746532800000,93813.7,94735.7,93389.7,94563.3,2371.620147,2025-05-06 12:00:00+00:00
1746547200000,94563.3,95161.5,94220.0,94964.5,1504.25801,2025-05-06 16:00:00+00:00
1746561600000,94964.5,96918.0,94449.7,96840.1,2622.101257,2025-05-06 20:00:00+00:00
1746576000000,96840.1,97735.1,96208.1,96505.1,3064.91435,2025-05-07 00:00:00+00:00
1746590400000,96505.1,97000.0,96316.3,96982.1,841.132149,2025-05-07 04:00:00+00:00
1746604800000,96982.1,97112.7,96826.9,97047.0,777.626617,2025-05-07 08:00:00+00:00
1746619200000,97047.0,97486.3,96718.8,96930.6,1957.172975,2025-05-07 12:00:00+00:00
1746633600000,96930.6,96964.7,95779.3,96179.2,3197.066993,2025-05-07 16:00:00+00:00
1746648000000,96179.2,97400.0,96070.6,97033.5,1460.857687,2025-05-07 20:00:00+00:00
1746662400000,97033.5,99200.0,96880.5,99157.6,3579.176382,2025-05-08 00:00:00+00:00
1746676800000,99157.6,99439.8,98728.4,99268.6,2348.634604,2025-05-08 04:00:00+00:00
1746691200000,99268.6,99900.0,99211.9,99407.8,1880.529026,2025-05-08 08:00:00+00:00
1746705600000,99407.8,101527.8,99100.0,100761.6,4859.914787,2025-05-08 12:00:00+00:00
1746720000000,100761.6,101708.3,100588.4,101294.2,3668.545125,2025-05-08 16:00:00+00:00
1746734400000,101294.2,104222.0,101270.0,103264.9,4235.760748,2025-05-08 20:00:00+00:00
1746748800000,103264.9,103265.1,102354.6,102442.8,2063.847047,2025-05-09 00:00:00+00:00
1746763200000,102442.8,104359.0,102361.5,103650.0,3246.987275,2025-05-09 04:00:00+00:00
1746777600000,103650.0,103934.4,102422.1,102961.8,4264.272948,2025-05-09 08:00:00+00:00
1746792000000,102961.8,103785.0,102411.4,102894.0,3273.163498,2025-05-09 12:00:00+00:00
1746806400000,102894.0,103372.2,102330.1,103190.2,1895.953818,2025-05-09 16:00:00+00:00
1746820800000,103190.2,103413.6,102739.8,102978.1,694.207581,2025-05-09 20:00:00+00:00
1746835200000,102978.1,103275.0,102814.6,103221.6,676.812124,2025-05-10 00:00:00+00:00
1746849600000,103221.6,104110.4,103042.2,103760.0,1138.942155,2025-05-10 04:00:00+00:00
1746864000000,103760.0,104081.0,103369.5,103424.9,1333.302219,2025-05-10 08:00:00+00:00
1746878400000,103424.9,103831.3,103098.9,103140.0,1181.683009,2025-05-10 12:00:00+00:00
1746892800000,103140.0,103611.4,103009.0,103183.4,1390.47709,2025-05-10 16:00:00+00:00
1746907200000,103183.4,104990.0,103050.7,104799.9,1654.091541,2025-05-10 20:00:00+00:00
1746921600000,104799.9,104960.3,103405.7,104002.6,1683.634264,2025-05-11 00:00:00+00:00
1746936000000,104002.6,104405.6,103337.09,103396.1,1963.502245,2025-05-11 04:00:00+00:00
1746950400000,103396.1,104777.3,103386.2,104645.6,1406.643074,2025-05-11 08:00:00+00:00
1746964800000,104645.6,104882.5,103800.0,104144.7,1837.014293,2025-05-11 12:00:00+00:00
1746979200000,104144.7,104830.1,103750.1,104420.8,1352.849833,2025-05-11 16:00:00+00:00
1746993600000,104420.8,104571.0,103575.0,104114.0,1098.126049,2025-05-11 20:00:00+00:00
1747008000000,104114.0,105120.6,103710.2,104110.7,1729.298975,2025-05-12 00:00:00+00:00
1747022400000,104110.7,105847.1,103750.0,104470.1,2986.281224,2025-05-12 04:00:00+00:00
1747036800000,104470.1,104747.3,103630.1,103767.2,3244.829681,2025-05-12 08:00:00+00:00
1747051200000,103767.2,104635.5,102388.6,102527.2,5486.153245,2025-05-12 12:00:00+00:00
1747065600000,102527.2,103098.3,100731.8,101856.9,3908.695277,2025-05-12 16:00:00+00:00
1747080000000,101856.9,103140.4,101764.9,102787.8,1357.798516,2025-05-12 20:00:00+00:00
1747094400000,102787.8,102792.3,101436.2,101707.7,2008.225632,2025-05-13 00:00:00+00:00
1747108800000,101707.7,102942.8,101605.9,102672.3,1044.021739,2025-05-13 04:00:00+00:00
1747123200000,102672.3,103825.6,102548.1,103725.1,2683.764619,2025-05-13 08:00:00+00:00
1747137600000,103725.1,103980.0,102817.2,103678.5,2758.12975,2025-05-13 12:00:00+00:00
1747152000000,103678.5,104986.2,103536.8,104792.0,2261.478538,2025-05-13 16:00:00+00:00
1747166400000,104792.0,104939.4,103867.3,104123.6,1197.765608,2025-05-13 20:00:00+00:00
1747180800000,104123.6,104126.8,103447.9,103585.2,1343.109123,2025-05-14 00:00:00+00:00
1747195200000,103585.2,103989.2,103396.1,103715.4,1130.873328,2025-05-14 04:00:00+00:00
1747209600000,103715.4,104160.7,102867.8,103953.6,1829.290256,2025-05-14 08:00:00+00:00
1747224000000,103953.6,104364.8,102835.8,103509.7,3168.517395,2025-05-14 12:00:00+00:00
1747238400000,103509.7,103724.0,102600.4,103332.0,1775.91442,2025-05-14 16:00:00+00:00
1747252800000,103332.0,103673.6,103289.4,103502.4,546.217059,2025-05-14 20:00:00+00:00
1747267200000,103502.4,103868.6,102712.9,102746.5,1011.292859,2025-05-15 00:00:00+00:00
1747281600000,102746.5,102967.8,101722.3,101781.2,1529.586789,2025-05-15 04:00:00+00:00
1747296000000,101781.2,102436.0,101503.1,102378.3,1379.674187,2025-05-15 08:00:00+00:00
1747310400000,102378.3,103284.1,101389.86,103256.1,2852.71377,2025-05-15 12:00:00+00:00
1747324800000,103256.1,104200.0,102549.8,103155.5,2248.732586,2025-05-15 16:00:00+00:00
1747339200000,103155.5,103971.9,102711.7,103759.2,1480.655161,2025-05-15 20:00:00+00:00
1747353600000,103759.2,104464.2,103470.0,104020.0,1413.817534,2025-05-16 00:00:00+00:00
1747368000000,104020.0,104197.8,103695.3,103710.1,1233.375993,2025-05-16 04:00:00+00:00
1747382400000,103710.1,103910.0,103105.4,103671.2,1304.535917,2025-05-16 08:00:00+00:00
1747396800000,103671.2,104284.5,103338.8,104186.9,2154.38045,2025-05-16 12:00:00+00:00
1747411200000,104186.9,104568.2,103585.7,104020.8,1531.491391,2025-05-16 16:00:00+00:00
1747425600000,104020.8,104034.8,103410.3,103463.5,821.576595,2025-05-16 20:00:00+00:00
1747440000000,103463.5,103583.1,102595.6,103518.8,1254.36572,2025-05-17 00:00:00+00:00
1747454400000,103518.8,103711.0,103280.0,103440.1,557.355882,2025-05-17 04:00:00+00:00
1747468800000,103440.1,103566.2,102758.0,102988.2,989.006226,2025-05-17 08:00:00+00:00
1747483200000,102988.2,103187.0,102640.1,102945.5,659.510159,2025-05-17 12:00:00+00:00
1747497600000,102945.5,103367.9,102765.1,103152.6,882.091831,2025-05-17 16:00:00+00:00
1747512000000,103152.6,103480.0,102900.0,103130.1,728.027463,2025-05-17 20:00:00+00:00
1747526400000,103130.1,103425.8,103093.2,103287.4,510.465414,2025-05-18 00:00:00+00:00
1747540800000,103287.4,103972.1,103287.4,103917.4,754.731435,2025-05-18 04:00:00+00:00
1747555200000,103917.4,104093.25,103792.7,103804.3,574.043367,2025-05-18 08:00:00+00:00
1747569600000,103804.3,105698.3,103702.7,105523.7,1855.241316,2025-05-18 12:00:00+00:00
1747584000000,105523.7,105980.6,103864.6,103890.0,2490.276111,2025-05-18 16:00:00+00:00
1747598400000,103890.0,106660.0,103268.1,106450.0,3604.304441,2025-05-18 20:00:00+00:00
1747612800000,106450.0,107122.94,103555.5,103606.6,2762.849032,2025-05-19 00:00:00+00:00
1747627200000,103606.6,103781.5,102065.9,103223.3,4216.078302,2025-05-19 04:00:00+00:00
1747641600000,103223.3,103443.1,102778.4,102964.4,1186.469021,2025-05-19 08:00:00+00:00
1747656000000,102964.4,104995.7,102155.1,104797.4,3456.667263,2025-05-19 12:00:00+00:00
1747670400000,104797.4,105556.0,104522.7,105511.2,3312.962183,2025-05-19 16:00:00+00:00
1747684800000,105511.2,105833.8,105027.5,105580.5,1125.743882,2025-05-19 20:00:00+00:00
1747699200000,105580.5,106865.7,105527.7,105762.5,2602.105851,2025-05-20 00:00:00+00:00
1747713600000,105762.5,106411.4,104920.5,105020.0,1883.943516,2025-05-20 04:00:00+00:00
1747728000000,105020.0,105424.3,104846.4,105206.5,1316.386031,2025-05-20 08:00:00+00:00
1747742400000,105206.5,105398.0,104176.3,105342.2,2060.39021,2025-05-20 12:00:00+00:00
1747756800000,105342.2,107258.0,105090.68,107040.0,3056.686751,2025-05-20 16:00:00+00:00
1747771200000,107040.0,107311.0,105251.7,106855.3,2633.242792,2025-05-20 20:00:00+00:00
1747785600000,106855.3,107236.0,106187.8,106845.2,1475.40535,2025-05-21 00:00:00+00:00
1747800000000,106845.2,107999.83,106409.7,106507.0,3459.676306,2025-05-21 04:00:00+00:00
1747814400000,106507.0,106781.2,106073.4,106542.7,2147.349224,2025-05-21 08:00:00+00:00
1747828800000,106542.7,109500.0,106317.8,108985.4,5108.394991,2025-05-21 12:00:00+00:00
1747843200000,108985.4,109850.0,106123.1,108610.0,6342.002054,2025-05-21 16:00:00+00:00
1747857600000,108610.0,110769.7,107712.2,109640.0,2824.332123,2025-05-21 20:00:00+00:00
1747872000000,109640.0,111867.5,109191.25,111769.5,3112.411357,2025-05-22 00:00:00+00:00
1747886400000,111769.5,111784.2,110459.9,111034.4,2705.191396,2025-05-22 04:00:00+00:00
1747900800000,111034.4,111322.6,110264.7,110972.2,1853.577229,2025-05-22 08:00:00+00:00
1747915200000,110972.2,111627.9,110550.1,111301.1,3070.122589,2025-05-22 12:00:00+00:00
1747929600000,111301.1,111999.0,110912.1,111200.0,2204.450497,2025-05-22 16:00:00+00:00
1747944000000,111200.0,111719.9,110756.5,111698.4,990.321984,2025-05-22 20:00:00+00:00
1747958400000,111698.4,111797.7,111010.6,111095.6,1313.30239,2025-05-23 00:00:00+00:00
1747972800000,111095.6,111186.5,110400.1,110723.6,1148.816869,2025-05-23 04:00:00+00:00
1747987200000,110723.6,111375.0,108878.2,109089.9,2018.389965,2025-05-23 08:00:00+00:00
1748001600000,109089.9,109999.72,107323.0,108950.4,4584.972758,2025-05-23 12:00:00+00:00
1748016000000,108950.4,109822.4,107983.7,108715.0,2766.953131,2025-05-23 16:00:00+00:00
1748030400000,108715.0,108727.6,106796.7,107312.7,1594.879783,2025-05-23 20:00:00+00:00
1748044800000,107312.7,108359.6,106880.1,108355.5,1198.576844,2025-05-24 00:00:00+00:00
1748059200000,108355.5,108583.3,107563.7,107592.7,1061.530694,2025-05-24 04:00:00+00:00
1748073600000,107592.7,109488.0,107592.7,109205.6,1468.471448,2025-05-24 08:00:00+00:00
1748088000000,109205.6,109281.4,108542.7,108935.7,941.524656,2025-05-24 12:00:00+00:00
1748102400000,108935.7,109211.5,108687.5,108951.8,528.092217,2025-05-24 16:00:00+00:00
1748116800000,108951.8,109125.2,107481.0,107763.1,1441.371268,2025-05-24 20:00:00+00:00
1748131200000,107763.1,108271.9,107205.0,108108.0,1474.710303,2025-05-25 00:00:00+00:00
1748145600000,108108.0,108301.5,107444.1,107680.0,819.889151,2025-05-25 04:00:00+00:00
1748160000000,107680.0,107697.0,106715.97,107253.3,1477.354259,2025-05-25 08:00:00+00:00
1748174400000,107253.3,107754.1,106588.1,106976.9,1600.817548,2025-05-25 12:00:00+00:00
1748188800000,106976.9,107943.5,106643.1,107712.0,803.882468,2025-05-25 16:00:00+00:00
1748203200000,107712.0,109320.2,107169.9,109001.3,1852.032202,2025-05-25 20:00:00+00:00
