timestamp,open,high,low,close,volume,datetime
1744178400000,76732.0,77320.6,76704.6,76831.4,655.290545,2025-04-09 06:00:00+00:00
1744182000000,76831.4,77950.1,76814.0,77691.5,1200.250278,2025-04-09 07:00:00+00:00
1744185600000,77691.5,77872.6,77083.3,77304.1,427.945218,2025-04-09 08:00:00+00:00
1744189200000,77304.1,77539.1,77157.3,77469.3,323.210441,2025-04-09 09:00:00+00:00
1744192800000,77469.3,77574.4,76939.6,77185.7,464.809581,2025-04-09 10:00:00+00:00
1744196400000,77185.7,77196.4,75779.4,76231.2,1718.496426,2025-04-09 11:00:00+00:00
1744200000000,76231.2,77077.5,76023.0,76756.3,962.804515,2025-04-09 12:00:00+00:00
1744203600000,76756.3,77866.8,76709.6,77713.2,1602.17567,2025-04-09 13:00:00+00:00
1744207200000,77713.2,78331.0,76813.6,76886.7,1388.494262,2025-04-09 14:00:00+00:00
1744210800000,76886.7,77662.5,76861.5,77261.9,859.195615,2025-04-09 15:00:00+00:00
1744214400000,77261.9,78368.4,77136.6,78282.2,775.635821,2025-04-09 16:00:00+00:00
1744218000000,78282.2,82294.1,77659.8,82200.1,3748.099964,2025-04-09 17:00:00+00:00
1744221600000,82200.1,82995.0,81712.0,81785.2,1726.566342,2025-04-09 18:00:00+00:00
1744225200000,81785.2,82587.9,81764.9,82336.0,995.244823,2025-04-09 19:00:00+00:00
1744228800000,82336.0,83265.6,82008.7,83195.5,803.578635,2025-04-09 20:00:00+00:00
1744232400000,83195.5,83590.4,82850.9,83284.6,604.277776,2025-04-09 21:00:00+00:00
1744236000000,83284.6,83489.8,82951.0,83061.6,401.74605,2025-04-09 22:00:00+00:00
1744239600000,83061.6,83170.3,82536.9,82617.9,435.85804,2025-04-09 23:00:00+00:00
1744243200000,82617.9,82742.7,82062.6,82354.1,590.64836,2025-04-10 00:00:00+00:00
1744246800000,82354.1,82598.5,82219.7,82245.5,368.121727,2025-04-10 01:00:00+00:00
1744250400000,82245.5,82557.6,82191.6,82202.7,274.616603,2025-04-10 02:00:00+00:00
1744254000000,82202.7,82227.7,81468.7,81782.0,476.945228,2025-04-10 03:00:00+00:00
1744257600000,81782.0,82092.0,81650.9,82034.7,425.335025,2025-04-10 04:00:00+00:00
1744261200000,82034.7,82244.8,81926.2,82162.1,340.02049,2025-04-10 05:00:00+00:00
1744264800000,82162.1,82345.4,81843.8,82151.8,326.482556,2025-04-10 06:00:00+00:00
1744268400000,82151.8,82250.0,81308.3,81594.8,773.789566,2025-04-10 07:00:00+00:00
1744272000000,81594.8,81850.0,81428.0,81553.6,380.308233,2025-04-10 08:00:00+00:00
1744275600000,81553.6,82078.1,81342.0,82030.0,583.044788,2025-04-10 09:00:00+00:00
1744279200000,82030.0,82117.7,81574.1,81762.0,584.42264,2025-04-10 10:00:00+00:00
1744282800000,81762.0,81939.6,81500.0,81876.0,404.995011,2025-04-10 11:00:00+00:00
1744286400000,81876.0,82487.3,81455.1,81706.9,985.743807,2025-04-10 12:00:00+00:00
1744290000000,81706.9,81945.1,80783.3,80871.5,972.070423,2025-04-10 13:00:00+00:00
1744293600000,80871.5,81826.5,80637.0,81270.4,726.275865,2025-04-10 14:00:00+00:00
1744297200000,81270.4,81348.3,78613.9,78760.5,1514.874875,2025-04-10 15:00:00+00:00
1744300800000,78760.5,79688.3,78465.3,79455.1,1158.06516,2025-04-10 16:00:00+00:00
1744304400000,79455.1,79680.0,78614.1,79320.1,921.95485,2025-04-10 17:00:00+00:00
1744308000000,79320.1,79874.6,79217.7,79492.9,662.533656,2025-04-10 18:00:00+00:00
1744311600000,79492.9,80036.9,79300.7,79640.1,713.825346,2025-04-10 19:00:00+00:00
1744315200000,79640.1,79953.6,79567.9,79933.0,392.380491,2025-04-10 20:00:00+00:00
1744318800000,79933.0,80038.8,79673.8,79698.0,280.839511,2025-04-10 21:00:00+00:00
1744322400000,79698.0,79912.9,79532.0,79690.5,269.177261,2025-04-10 22:00:00+00:00
1744326000000,79690.5,79738.6,79372.8,79597.8,360.047896,2025-04-10 23:00:00+00:00
1744329600000,79597.8,79749.9,78971.4,79042.1,588.122763,2025-04-11 00:00:00+00:00
1744333200000,79042.1,80449.7,79014.3,80440.8,556.885523,2025-04-11 01:00:00+00:00
1744336800000,80440.8,80831.6,80155.1,80291.9,437.720553,2025-04-11 02:00:00+00:00
1744340400000,80291.9,80907.8,80289.1,80845.1,392.004526,2025-04-11 03:00:00+00:00
1744344000000,80845.1,81105.3,80717.4,80886.3,486.672558,2025-04-11 04:00:00+00:00
1744347600000,80886.3,80916.8,80517.6,80831.1,379.526834,2025-04-11 05:00:00+00:00
1744351200000,80831.1,81325.0,80831.1,81100.5,419.203456,2025-04-11 06:00:00+00:00
1744354800000,81100.5,81442.3,80850.2,81260.0,395.303274,2025-04-11 07:00:00+00:00
1744358400000,81260.0,81942.0,80757.3,81629.5,978.250415,2025-04-11 08:00:00+00:00
1744362000000,81629.5,82436.1,81448.7,82435.3,621.281863,2025-04-11 09:00:00+00:00
1744365600000,82435.3,82988.9,82300.1,82713.7,618.564059,2025-04-11 10:00:00+00:00
1744369200000,82713.7,82900.0,82031.6,82140.6,722.428003,2025-04-11 11:00:00+00:00
1744372800000,82140.6,82590.0,81826.3,82123.2,756.398597,2025-04-11 12:00:00+00:00
1744376400000,82123.2,83333.3,81824.2,82932.8,1140.513358,2025-04-11 13:00:00+00:00
1744380000000,82932.8,82932.8,81346.7,81899.0,1020.255086,2025-04-11 14:00:00+00:00
1744383600000,81899.0,82700.0,81711.6,82529.6,745.865984,2025-04-11 15:00:00+00:00
1744387200000,82529.6,83018.9,82006.5,82783.9,562.163811,2025-04-11 16:00:00+00:00
1744390800000,82783.9,84063.2,82687.7,83937.3,894.963996,2025-04-11 17:00:00+00:00
1744394400000,83937.3,84217.6,83516.0,83608.5,500.040815,2025-04-11 18:00:00+00:00
1744398000000,83608.5,83979.2,83560.7,83855.6,378.285233,2025-04-11 19:00:00+00:00
1744401600000,83855.6,84023.9,83707.8,83839.0,312.594547,2025-04-11 20:00:00+00:00
1744405200000,83839.0,84297.4,83631.1,83673.5,336.148647,2025-04-11 21:00:00+00:00
1744408800000,83673.5,83714.2,83318.8,83416.9,230.961559,2025-04-11 22:00:00+00:00
1744412400000,83416.9,83565.5,83158.3,83418.3,178.09251,2025-04-11 23:00:00+00:00
1744416000000,83418.3,83576.7,83239.5,83364.5,257.908741,2025-04-12 00:00:00+00:00
1744419600000,83364.5,83452.6,83152.0,83217.5,183.655484,2025-04-12 01:00:00+00:00
1744423200000,83217.5,83310.9,82805.5,82805.5,231.562282,2025-04-12 02:00:00+00:00
1744426800000,82805.5,83144.3,82789.7,82979.9,229.988465,2025-04-12 03:00:00+00:00
1744430400000,82979.9,83458.1,82853.4,83208.2,272.098324,2025-04-12 04:00:00+00:00
1744434000000,83208.2,83505.3,83190.3,83332.6,187.847908,2025-04-12 05:00:00+00:00
1744437600000,83332.6,83780.9,83332.5,83563.6,282.586334,2025-04-12 06:00:00+00:00
1744441200000,83563.6,83824.1,83495.4,83721.1,339.385035,2025-04-12 07:00:00+00:00
1744444800000,83721.1,84029.9,83488.1,83607.3,290.526453,2025-04-12 08:00:00+00:00
1744448400000,83607.3,83778.3,83420.7,83544.1,228.828892,2025-04-12 09:00:00+00:00
1744452000000,83544.1,83566.8,83304.6,83421.1,161.373878,2025-04-12 10:00:00+00:00
1744455600000,83421.1,83645.5,83415.7,83523.0,123.750791,2025-04-12 11:00:00+00:00
1744459200000,83523.0,83935.8,83466.7,83830.2,252.528053,2025-04-12 12:00:00+00:00
1744462800000,83830.2,84679.2,83570.6,84452.5,672.424493,2025-04-12 13:00:00+00:00
1744466400000,84452.5,85252.4,84305.5,84833.7,826.764956,2025-04-12 14:00:00+00:00
1744470000000,84833.7,85406.1,84631.2,85010.0,606.643996,2025-04-12 15:00:00+00:00
1744473600000,85010.0,85213.9,84585.7,84650.1,614.018058,2025-04-12 16:00:00+00:00
1744477200000,84650.1,84865.2,84429.6,84765.0,347.060321,2025-04-12 17:00:00+00:00
1744480800000,84765.0,85199.9,84744.8,85177.9,215.180486,2025-04-12 18:00:00+00:00
1744484400000,85177.9,85259.9,84824.1,84932.3,280.973926,2025-04-12 19:00:00+00:00
1744488000000,84932.3,85914.7,84869.5,85522.3,483.754325,2025-04-12 20:00:00+00:00
1744491600000,85522.3,85575.2,85258.0,85354.6,306.563074,2025-04-12 21:00:00+00:00
1744495200000,85354.6,85696.7,85317.8,85331.6,151.365643,2025-04-12 22:00:00+00:00
1744498800000,85331.6,85436.3,85167.2,85280.0,153.116847,2025-04-12 23:00:00+00:00
1744502400000,85280.0,85567.0,85020.0,85494.4,183.663633,2025-04-13 00:00:00+00:00
1744506000000,85494.4,86111.7,85133.5,85254.0,554.128171,2025-04-13 01:00:00+00:00
1744509600000,85254.0,85427.3,84722.1,85275.8,509.62593,2025-04-13 02:00:00+00:00
1744513200000,85275.8,85718.6,85232.9,85421.6,322.13002,2025-04-13 03:00:00+00:00
1744516800000,85421.6,85431.4,84493.2,84623.1,478.948634,2025-04-13 04:00:00+00:00
1744520400000,84623.1,84800.0,84397.4,84518.8,375.34465,2025-04-13 05:00:00+00:00
1744524000000,84518.8,84846.4,84447.0,84603.2,242.066099,2025-04-13 06:00:00+00:00
1744527600000,84603.2,84772.5,84406.9,84408.8,262.197672,2025-04-13 07:00:00+00:00
1744531200000,84408.8,84688.1,84275.0,84664.4,298.39679,2025-04-13 08:00:00+00:00
1744534800000,84664.4,84940.8,84501.1,84905.0,370.796642,2025-04-13 09:00:00+00:00
1744538400000,84905.0,84950.1,84507.0,84685.5,265.035413,2025-04-13 10:00:00+00:00
1744542000000,84685.5,84764.3,84208.5,84522.7,337.075341,2025-04-13 11:00:00+00:00
1744545600000,84522.7,84690.6,84233.6,84450.0,380.897706,2025-04-13 12:00:00+00:00
1744549200000,84450.0,84597.0,83476.2,83599.6,526.805213,2025-04-13 13:00:00+00:00
1744552800000,83599.6,84155.7,83480.4,84084.3,587.611946,2025-04-13 14:00:00+00:00
1744556400000,84084.3,84084.3,83667.1,83849.4,269.516259,2025-04-13 15:00:00+00:00
1744560000000,83849.4,84423.1,83842.0,84227.5,543.295099,2025-04-13 16:00:00+00:00
1744563600000,84227.5,85008.7,84192.5,84756.0,615.642077,2025-04-13 17:00:00+00:00
1744567200000,84756.0,84952.6,84521.9,84733.7,381.447919,2025-04-13 18:00:00+00:00
1744570800000,84733.7,84733.7,83035.0,83981.4,780.804751,2025-04-13 19:00:00+00:00
1744574400000,83981.4,84436.4,83154.6,83495.0,527.374789,2025-04-13 20:00:00+00:00
1744578000000,83495.0,83815.3,83032.8,83596.8,465.46759,2025-04-13 21:00:00+00:00
1744581600000,83596.8,83865.0,83161.8,83323.2,429.617724,2025-04-13 22:00:00+00:00
1744585200000,83323.2,83839.5,83163.6,83753.5,347.736262,2025-04-13 23:00:00+00:00
1744588800000,83753.5,85144.3,83678.4,84331.6,750.158402,2025-04-14 00:00:00+00:00
1744592400000,84331.6,84668.5,84085.5,84235.7,492.513286,2025-04-14 01:00:00+00:00
1744596000000,84235.7,85549.4,84037.6,85134.0,699.081166,2025-04-14 02:00:00+00:00
1744599600000,85134.0,85137.9,84455.3,84572.2,464.507892,2025-04-14 03:00:00+00:00
1744603200000,84572.2,85108.9,84421.5,84879.7,339.35554,2025-04-14 04:00:00+00:00
1744606800000,84879.7,85000.0,84347.0,84581.1,296.368607,2025-04-14 05:00:00+00:00
1744610400000,84581.1,84654.2,84286.6,84624.6,362.63734,2025-04-14 06:00:00+00:00
1744614000000,84624.6,84783.8,84220.1,84586.5,343.402487,2025-04-14 07:00:00+00:00
1744617600000,84586.5,84955.9,84444.0,84759.3,288.75537,2025-04-14 08:00:00+00:00
1744621200000,84759.3,84912.3,84255.6,84454.1,327.061984,2025-04-14 09:00:00+00:00
1744624800000,84454.1,84820.0,84306.5,84658.0,312.26333,2025-04-14 10:00:00+00:00
1744628400000,84658.0,84965.3,84500.0,84929.8,354.721522,2025-04-14 11:00:00+00:00
1744632000000,84929.8,85230.5,84750.1,85136.3,406.67572,2025-04-14 12:00:00+00:00
1744635600000,85136.3,85281.5,84075.6,84382.3,753.038872,2025-04-14 13:00:00+00:00
1744639200000,84382.3,85801.6,84263.5,85423.7,861.145343,2025-04-14 14:00:00+00:00
1744642800000,85423.7,85466.9,83720.9,84106.7,914.309502,2025-04-14 15:00:00+00:00
1744646400000,84106.7,84679.0,83846.7,84341.3,623.444142,2025-04-14 16:00:00+00:00
1744650000000,84341.3,84892.1,84218.2,84864.4,481.504744,2025-04-14 17:00:00+00:00
1744653600000,84864.4,85066.8,84684.2,84986.1,445.20529,2025-04-14 18:00:00+00:00
1744657200000,84986.1,85206.7,84765.9,84912.0,664.213858,2025-04-14 19:00:00+00:00
1744660800000,84912.0,84964.4,84542.5,84849.3,334.660426,2025-04-14 20:00:00+00:00
1744664400000,84849.3,84967.7,84450.1,84707.4,185.266029,2025-04-14 21:00:00+00:00
1744668000000,84707.4,84738.1,84418.0,84499.1,250.396977,2025-04-14 22:00:00+00:00
1744671600000,84499.1,84778.3,84425.0,84592.1,177.375038,2025-04-14 23:00:00+00:00
1744675200000,84592.1,84947.5,84350.0,84924.3,580.918677,2025-04-15 00:00:00+00:00
1744678800000,84924.3,85135.7,84535.5,84978.4,684.981136,2025-04-15 01:00:00+00:00
1744682400000,84978.4,85299.7,84700.1,85227.5,498.953564,2025-04-15 02:00:00+00:00
1744686000000,85227.5,85419.9,85069.5,85398.9,513.740359,2025-04-15 03:00:00+00:00
1744689600000,85398.9,85535.1,85162.5,85496.2,486.30412,2025-04-15 04:00:00+00:00
1744693200000,85496.2,85890.6,85489.8,85548.9,485.423051,2025-04-15 05:00:00+00:00
1744696800000,85548.9,85697.2,85362.3,85396.5,292.658013,2025-04-15 06:00:00+00:00
1744700400000,85396.5,85794.3,85396.4,85736.7,265.685348,2025-04-15 07:00:00+00:00
1744704000000,85736.7,85990.0,85674.7,85850.0,455.914284,2025-04-15 08:00:00+00:00
1744707600000,85850.0,85990.0,85600.4,85990.0,279.429973,2025-04-15 09:00:00+00:00
1744711200000,85990.0,86000.0,85451.4,85641.8,339.913593,2025-04-15 10:00:00+00:00
1744714800000,85641.8,85670.0,85358.2,85582.7,253.893324,2025-04-15 11:00:00+00:00
1744718400000,85582.7,85825.9,85448.1,85824.9,281.658113,2025-04-15 12:00:00+00:00
1744722000000,85824.9,86468.0,85514.1,85585.9,720.187116,2025-04-15 13:00:00+00:00
1744725600000,85585.9,85976.1,84831.1,85152.8,980.762392,2025-04-15 14:00:00+00:00
1744729200000,85152.8,85386.5,84617.3,84913.3,519.876013,2025-04-15 15:00:00+00:00
1744732800000,84913.3,85142.1,84767.1,84847.8,330.647532,2025-04-15 16:00:00+00:00
1744736400000,84847.8,85003.5,84424.1,84474.6,383.49264,2025-04-15 17:00:00+00:00
1744740000000,84474.6,84602.2,84141.5,84189.3,533.6798,2025-04-15 18:00:00+00:00
1744743600000,84189.3,84222.9,83910.7,83986.0,438.796664,2025-04-15 19:00:00+00:00
1744747200000,83986.0,84195.6,83793.7,84012.0,314.872349,2025-04-15 20:00:00+00:00
1744750800000,84012.0,84230.9,83863.5,84166.7,236.370368,2025-04-15 21:00:00+00:00
1744754400000,84166.7,84166.7,83684.5,83825.0,331.032844,2025-04-15 22:00:00+00:00
1744758000000,83825.0,83858.8,83600.0,83645.8,244.395579,2025-04-15 23:00:00+00:00
1744761600000,83645.8,83697.9,83131.1,83143.6,362.849965,2025-04-16 00:00:00+00:00
1744765200000,83143.6,83656.0,83102.7,83632.2,363.839973,2025-04-16 01:00:00+00:00
1744768800000,83632.2,83920.0,83585.6,83894.0,263.21161,2025-04-16 02:00:00+00:00
1744772400000,83894.0,83955.1,83655.6,83685.8,156.762015,2025-04-16 03:00:00+00:00
1744776000000,83685.8,83792.9,83400.0,83579.9,224.181652,2025-04-16 04:00:00+00:00
1744779600000,83579.9,83807.8,83209.9,83355.9,424.471686,2025-04-16 05:00:00+00:00
1744783200000,83355.9,83723.6,83266.3,83632.6,242.734693,2025-04-16 06:00:00+00:00
1744786800000,83632.6,83744.8,83300.1,83353.9,454.265914,2025-04-16 07:00:00+00:00
1744790400000,83353.9,84105.2,83128.9,83740.7,554.407446,2025-04-16 08:00:00+00:00
1744794000000,83740.7,83928.6,83594.5,83594.6,235.808153,2025-04-16 09:00:00+00:00
1744797600000,83594.6,83986.8,83571.2,83934.8,202.701062,2025-04-16 10:00:00+00:00
1744801200000,83934.8,84125.0,83773.8,84053.2,248.107512,2025-04-16 11:00:00+00:00
1744804800000,84053.2,84259.0,83719.8,83755.3,255.887792,2025-04-16 12:00:00+00:00
1744808400000,83755.3,84205.3,83500.0,83730.9,483.120767,2025-04-16 13:00:00+00:00
1744812000000,83730.9,84853.6,83702.9,84609.1,626.323817,2025-04-16 14:00:00+00:00
1744815600000,84609.1,85275.0,84511.3,84851.6,664.715586,2025-04-16 15:00:00+00:00
1744819200000,84851.6,85228.0,84699.2,85043.7,354.230024,2025-04-16 16:00:00+00:00
1744822800000,85043.7,85550.0,83276.5,83294.5,933.17579,2025-04-16 17:00:00+00:00
1744826400000,83294.5,84472.6,83279.0,84030.9,817.239334,2025-04-16 18:00:00+00:00
1744830000000,84030.9,84496.3,83805.55,84333.2,406.278442,2025-04-16 19:00:00+00:00
1744833600000,84333.2,84663.1,84241.0,84297.4,253.311089,2025-04-16 20:00:00+00:00
1744837200000,84297.4,84677.1,84260.0,84549.2,151.798152,2025-04-16 21:00:00+00:00
1744840800000,84549.2,84588.4,84305.2,84453.3,124.815167,2025-04-16 22:00:00+00:00
1744844400000,84453.3,84486.8,84027.2,84033.4,179.191562,2025-04-16 23:00:00+00:00
1744848000000,84033.4,84207.5,83940.1,84207.5,237.175986,2025-04-17 00:00:00+00:00
1744851600000,84207.5,84492.99,84113.8,84339.2,196.07562,2025-04-17 01:00:00+00:00
1744855200000,84339.2,84339.2,84028.5,84261.0,160.502715,2025-04-17 02:00:00+00:00
1744858800000,84261.0,84298.8,83806.8,83992.9,283.953156,2025-04-17 03:00:00+00:00
1744862400000,83992.9,84185.2,83898.3,84156.3,122.896271,2025-04-17 04:00:00+00:00
1744866000000,84156.3,84500.0,84094.8,84393.7,188.042161,2025-04-17 05:00:00+00:00
1744869600000,84393.7,84866.62,84320.8,84780.9,240.720085,2025-04-17 06:00:00+00:00
1744873200000,84780.9,85044.2,84598.0,84674.2,324.752243,2025-04-17 07:00:00+00:00
1744876800000,84674.2,84765.9,84401.6,84449.3,124.212083,2025-04-17 08:00:00+00:00
1744880400000,84449.3,84530.8,84350.0,84470.7,186.525821,2025-04-17 09:00:00+00:00
1744884000000,84470.7,84506.1,84183.2,84380.0,151.053974,2025-04-17 10:00:00+00:00
1744887600000,84380.0,84765.0,84278.5,84572.8,206.919161,2025-04-17 11:00:00+00:00
1744891200000,84572.8,84870.7,84572.8,84778.6,273.642735,2025-04-17 12:00:00+00:00
1744894800000,84778.6,84778.6,84320.78,84479.0,406.573083,2025-04-17 13:00:00+00:00
1744898400000,84479.0,84479.0,83740.7,84092.8,615.802909,2025-04-17 14:00:00+00:00
1744902000000,84092.8,84695.1,84092.8,84541.7,421.596528,2025-04-17 15:00:00+00:00
1744905600000,84541.7,85100.5,84402.8,84928.4,757.12415,2025-04-17 16:00:00+00:00
1744909200000,84928.4,85224.1,84790.0,85116.3,517.273126,2025-04-17 17:00:00+00:00
1744912800000,85116.3,85479.0,84908.9,84908.9,563.885085,2025-04-17 18:00:00+00:00
1744916400000,84908.9,85128.5,84500.0,84841.7,521.163437,2025-04-17 19:00:00+00:00
1744920000000,84841.7,85142.7,84841.7,85142.4,211.709796,2025-04-17 20:00:00+00:00
1744923600000,85142.4,85142.5,84891.7,85061.5,109.062775,2025-04-17 21:00:00+00:00
1744927200000,85061.5,85100.0,84723.0,84726.5,152.885798,2025-04-17 22:00:00+00:00
1744930800000,84726.5,85018.6,84726.5,84950.3,99.14319,2025-04-17 23:00:00+00:00
1744934400000,84950.3,85017.5,84723.8,84811.1,208.776086,2025-04-18 00:00:00+00:00
1744938000000,84811.1,85128.7,84811.0,84925.3,173.131596,2025-04-18 01:00:00+00:00
1744941600000,84925.3,84982.2,84810.3,84895.5,172.851309,2025-04-18 02:00:00+00:00
1744945200000,84895.5,84912.2,84742.9,84843.2,105.495737,2025-04-18 03:00:00+00:00
1744948800000,84843.2,84848.9,84600.0,84671.2,163.649336,2025-04-18 04:00:00+00:00
1744952400000,84671.2,84744.7,84515.9,84740.7,166.67414,2025-04-18 05:00:00+00:00
1744956000000,84740.7,84779.7,84592.0,84722.8,97.010106,2025-04-18 06:00:00+00:00
1744959600000,84722.8,84736.6,84415.2,84660.1,196.662384,2025-04-18 07:00:00+00:00
1744963200000,84660.1,84769.7,84610.9,84655.7,175.527636,2025-04-18 08:00:00+00:00
1744966800000,84655.7,84655.8,84516.4,84547.4,186.833084,2025-04-18 09:00:00+00:00
1744970400000,84547.4,84651.6,84475.9,84524.5,157.025427,2025-04-18 10:00:00+00:00
1744974000000,84524.5,84668.8,84472.9,84666.0,166.329845,2025-04-18 11:00:00+00:00
1744977600000,84666.0,84769.3,84560.4,84634.5,209.990495,2025-04-18 12:00:00+00:00
1744981200000,84634.5,84634.6,84470.3,84558.9,224.027026,2025-04-18 13:00:00+00:00
1744984800000,84558.9,84618.0,84377.3,84578.2,177.007853,2025-04-18 14:00:00+00:00
1744988400000,84578.2,84604.8,84329.4,84373.0,221.228678,2025-04-18 15:00:00+00:00
1744992000000,84373.0,84549.9,84292.4,84475.4,160.332321,2025-04-18 16:00:00+00:00
1744995600000,84475.4,84604.3,84388.7,84568.5,125.400712,2025-04-18 17:00:00+00:00
1744999200000,84568.5,84648.8,84508.4,84619.1,104.135115,2025-04-18 18:00:00+00:00
1745002800000,84619.1,84642.6,84510.5,84566.5,80.842104,2025-04-18 19:00:00+00:00
1745006400000,84566.5,84627.0,84461.8,84515.3,76.982611,2025-04-18 20:00:00+00:00
1745010000000,84515.3,84694.9,84485.0,84625.5,100.289207,2025-04-18 21:00:00+00:00
1745013600000,84625.5,84643.2,84419.0,84526.1,118.24094,2025-04-18 22:00:00+00:00
1745017200000,84526.1,84526.2,84342.0,84461.7,112.765907,2025-04-18 23:00:00+00:00
1745020800000,84461.7,84477.5,84362.9,84434.4,88.555643,2025-04-19 00:00:00+00:00
1745024400000,84434.4,84595.9,84421.8,84538.9,77.350692,2025-04-19 01:00:00+00:00
1745028000000,84538.9,84811.5,84490.1,84787.0,231.104178,2025-04-19 02:00:00+00:00
1745031600000,84787.0,84983.2,84769.2,84883.8,135.05422,2025-04-19 03:00:00+00:00
1745035200000,84883.8,85269.8,84877.7,85030.9,235.719884,2025-04-19 04:00:00+00:00
1745038800000,85030.9,85183.0,84996.0,85082.6,79.434972,2025-04-19 05:00:00+00:00
1745042400000,85082.6,85105.1,84898.5,84931.8,91.848938,2025-04-19 06:00:00+00:00
1745046000000,84931.8,85263.1,84931.6,85224.1,215.578351,2025-04-19 07:00:00+00:00
1745049600000,85224.1,85403.1,85121.9,85324.8,267.921404,2025-04-19 08:00:00+00:00
1745053200000,85324.8,85451.0,85237.0,85342.7,412.764891,2025-04-19 09:00:00+00:00
1745056800000,85342.7,85357.6,85165.8,85266.4,312.712231,2025-04-19 10:00:00+00:00
1745060400000,85266.4,85295.3,85126.8,85221.9,209.958578,2025-04-19 11:00:00+00:00
1745064000000,85221.9,85330.0,85202.5,85298.2,138.898457,2025-04-19 12:00:00+00:00
1745067600000,85298.2,85497.8,85205.4,85481.1,226.07115,2025-04-19 13:00:00+00:00
1745071200000,85481.1,85505.7,85366.2,85415.3,186.026974,2025-04-19 14:00:00+00:00
1745074800000,85415.3,85660.3,85074.6,85187.2,409.480257,2025-04-19 15:00:00+00:00
1745078400000,85187.2,85323.3,84709.0,84856.0,445.161644,2025-04-19 16:00:00+00:00
1745082000000,84856.0,85255.0,84834.3,85243.1,230.53115,2025-04-19 17:00:00+00:00
1745085600000,85243.1,85331.4,85145.8,85148.1,154.470495,2025-04-19 18:00:00+00:00
1745089200000,85148.1,85211.9,85050.0,85093.0,98.319569,2025-04-19 19:00:00+00:00
1745092800000,85093.0,85263.4,85014.3,85187.4,65.835979,2025-04-19 20:00:00+00:00
1745096400000,85187.4,85375.9,85177.0,85345.8,99.671937,2025-04-19 21:00:00+00:00
1745100000000,85345.8,85370.0,85216.6,85262.1,81.190819,2025-04-19 22:00:00+00:00
1745103600000,85262.1,85263.1,85063.3,85086.8,59.01803,2025-04-19 23:00:00+00:00
1745107200000,85086.8,85231.9,85048.3,85161.1,108.295814,2025-04-20 00:00:00+00:00
1745110800000,85161.1,85320.4,85140.7,85312.9,88.659783,2025-04-20 01:00:00+00:00
1745114400000,85312.9,85321.5,85205.4,85232.6,70.585531,2025-04-20 02:00:00+00:00
1745118000000,85232.6,85263.0,85117.7,85167.3,43.376618,2025-04-20 03:00:00+00:00
1745121600000,85167.3,85252.8,85104.9,85186.8,91.677406,2025-04-20 04:00:00+00:00
1745125200000,85186.8,85205.6,85093.0,85093.0,105.491006,2025-04-20 05:00:00+00:00
1745128800000,85093.0,85167.7,84856.8,84955.0,199.325825,2025-04-20 06:00:00+00:00
