timestamp,close,signal,score,base_score,boost,active_boosters,oi_3d_chg,oi_7d_chg,fr,fr_cum_3d,oi_surge,fr_extreme_long,fr_extreme_short,liquidation_risk,enhanced_signal,max_move_pct,up_move_pct,down_move_pct,is_tp,is_fp
2025-04-16 22:00:00+00:00,84453.3,LOW,34.45,34.45,0.0,,-5.76,-3.02,-1.9e-05,6e-05,False,False,False,False,LOW,0.608,0.047,0.608,False,True
2025-04-16 23:00:00+00:00,84033.4,LOW,31.23,31.23,0.0,,-5.76,-3.02,-1.9e-05,6e-05,False,False,False,False,LOW,0.547,0.547,0.27,False,True
2025-04-17 00:00:00+00:00,84207.5,LOW,25.02,25.02,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,0.476,0.339,0.476,False,True
2025-04-17 01:00:00+00:00,84339.2,LOW,22.79,22.79,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,0.631,0.191,0.631,False,True
2025-04-17 02:00:00+00:00,84261.0,LOW,21.63,21.63,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,0.719,0.719,0.539,False,True
2025-04-17 03:00:00+00:00,83992.9,LOW,17.54,17.54,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,1.252,1.252,0.113,False,True
2025-04-17 04:00:00+00:00,84156.3,LOW,15.39,15.39,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,1.055,1.055,0.073,False,True
2025-04-17 05:00:00+00:00,84393.7,LOW,15.84,15.84,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,0.771,0.771,0.086,False,True
2025-04-17 06:00:00+00:00,84780.9,LOW,17.52,17.52,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,0.705,0.311,0.705,False,True
2025-04-17 07:00:00+00:00,84674.2,LOW,19.29,19.29,0.0,,0.11,0.35,-1e-05,8.4e-05,False,False,False,False,LOW,0.58,0.108,0.58,False,True
2025-04-17 08:00:00+00:00,84449.3,LOW,18.36,18.36,0.0,,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,0.499,0.499,0.315,False,True
2025-04-17 09:00:00+00:00,84470.7,LOW,18.05,18.05,0.0,,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,0.474,0.474,0.34,False,True
2025-04-17 10:00:00+00:00,84380.0,LOW,17.89,17.89,0.0,,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,0.758,0.582,0.758,False,True
2025-04-17 11:00:00+00:00,84572.8,LOW,20.11,20.11,0.0,,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,0.984,0.352,0.984,False,True
2025-04-17 12:00:00+00:00,84778.6,LOW,21.19,21.19,0.0,,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,1.224,0.38,1.224,False,True
2025-04-17 13:00:00+00:00,84479.0,LOW,18.51,18.51,0.0,,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,0.882,0.882,0.874,False,True
2025-04-17 14:00:00+00:00,84092.8,LOW,44.8,24.8,20.0,macd_crossover|hull_rsi_crossover|outlier,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,1.648,1.648,0.0,True,False
2025-04-17 15:00:00+00:00,84541.7,LOW,24.16,24.16,0.0,,0.11,0.35,8e-06,4.1e-05,False,False,False,False,LOW,1.109,1.109,0.164,False,True
2025-04-17 16:00:00+00:00,84928.4,LOW,54.89,28.89,26.0,macd_crossover|hull_rsi_crossover|outlier|mtf_trend_confirm,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.648,0.648,0.504,False,True
2025-04-17 17:00:00+00:00,85116.3,LOW,25.28,25.28,0.0,,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.724,0.426,0.724,False,True
2025-04-17 18:00:00+00:00,84908.9,LOW,26.93,26.93,0.0,,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.482,0.275,0.482,False,True
2025-04-17 19:00:00+00:00,84841.7,LOW,29.61,29.61,0.0,,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.355,0.355,0.14,False,True
2025-04-17 20:00:00+00:00,85142.4,LOW,25.46,25.46,0.0,,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.493,0.0,0.493,False,True
2025-04-17 21:00:00+00:00,85061.5,LOW,21.03,21.03,0.0,,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.398,0.079,0.398,False,True
2025-04-17 22:00:00+00:00,84726.5,LOW,22.06,22.06,0.0,,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.475,0.475,0.003,False,True
2025-04-17 23:00:00+00:00,84950.3,LOW,19.1,19.1,0.0,,0.11,0.35,-1.1e-05,-8e-06,False,False,False,False,LOW,0.267,0.21,0.267,False,True
2025-04-18 00:00:00+00:00,84811.1,LOW,16.29,16.29,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.374,0.374,0.249,False,True
2025-04-18 01:00:00+00:00,84925.3,LOW,14.32,14.32,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.482,0.067,0.482,False,True
2025-04-18 02:00:00+00:00,84895.5,LOW,11.36,11.36,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.447,0.02,0.447,False,True
2025-04-18 03:00:00+00:00,84843.2,LOW,9.8,9.8,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.504,0.007,0.504,False,True
2025-04-18 04:00:00+00:00,84671.2,LOW,9.56,9.56,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.302,0.128,0.302,False,True
2025-04-18 05:00:00+00:00,84740.7,LOW,8.61,8.61,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.384,0.046,0.384,False,True
2025-04-18 06:00:00+00:00,84722.8,LOW,7.93,7.93,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.363,0.055,0.363,False,True
2025-04-18 07:00:00+00:00,84660.1,LOW,10.38,10.38,0.0,,-0.03,4.98,3.4e-05,2.2e-05,False,False,False,False,LOW,0.221,0.129,0.221,False,True
2025-04-18 08:00:00+00:00,84655.7,LOW,9.41,9.41,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.216,0.134,0.216,False,True
2025-04-18 09:00:00+00:00,84547.4,LOW,9.03,9.03,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.262,0.262,0.091,False,True
2025-04-18 10:00:00+00:00,84524.5,LOW,8.34,8.34,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.29,0.29,0.174,False,True
2025-04-18 11:00:00+00:00,84666.0,LOW,8.11,8.11,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.398,0.122,0.398,False,True
2025-04-18 12:00:00+00:00,84634.5,LOW,9.59,9.59,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.404,0.0,0.404,False,True
2025-04-18 13:00:00+00:00,84558.9,LOW,10.48,10.48,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.315,0.07,0.315,False,True
2025-04-18 14:00:00+00:00,84578.2,LOW,10.78,10.78,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.338,0.083,0.338,False,True
2025-04-18 15:00:00+00:00,84373.0,LOW,13.41,13.41,0.0,,-0.03,4.98,3e-06,-7.5e-05,False,False,False,False,LOW,0.327,0.327,0.096,False,True
2025-04-18 16:00:00+00:00,84475.4,LOW,13.43,13.43,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.205,0.205,0.103,False,True
2025-04-18 17:00:00+00:00,84568.5,LOW,11.98,11.98,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.149,0.149,0.126,False,True
2025-04-18 18:00:00+00:00,84619.1,LOW,11.22,11.22,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.236,0.09,0.236,False,True
2025-04-18 19:00:00+00:00,84566.5,LOW,10.69,10.69,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.265,0.152,0.265,False,True
2025-04-18 20:00:00+00:00,84515.3,LOW,10.83,10.83,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.213,0.213,0.205,False,True
2025-04-18 21:00:00+00:00,84625.5,LOW,12.02,12.02,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.335,0.021,0.335,False,True
2025-04-18 22:00:00+00:00,84526.1,LOW,13.1,13.1,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.338,0.338,0.218,False,True
2025-04-18 23:00:00+00:00,84461.7,LOW,13.54,13.54,0.0,,-0.03,4.98,-5.1e-05,-0.000198,False,False,False,False,LOW,0.617,0.617,0.117,False,True
2025-04-19 00:00:00+00:00,84434.4,LOW,10.93,10.93,0.0,,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.989,0.989,0.015,False,True
2025-04-19 01:00:00+00:00,84538.9,LOW,9.78,9.78,0.0,,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.865,0.865,0.058,False,True
2025-04-19 02:00:00+00:00,84787.0,LOW,15.12,15.12,0.0,,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.569,0.569,0.021,False,True
2025-04-19 03:00:00+00:00,84883.8,LOW,13.52,13.52,0.0,,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.455,0.455,0.007,False,True
2025-04-19 04:00:00+00:00,85030.9,LOW,36.25,20.25,16.0,bb_expansion|mtf_trend_confirm,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.438,0.438,0.156,False,True
2025-04-19 05:00:00+00:00,85082.6,LOW,33.61,17.61,16.0,bb_expansion|mtf_trend_confirm,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.433,0.433,0.216,False,True
2025-04-19 06:00:00+00:00,84931.8,LOW,34.3,18.3,16.0,bb_expansion|mtf_trend_confirm,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.611,0.611,0.0,False,True
2025-04-19 07:00:00+00:00,85224.1,LOW,38.92,22.92,16.0,bb_expansion|mtf_trend_confirm,0.13,-2.68,-1.2e-05,-0.000148,False,False,False,False,LOW,0.266,0.266,0.12,False,True
2025-04-19 08:00:00+00:00,85324.8,LOW,40.13,24.13,16.0,bb_expansion|mtf_trend_confirm,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.232,0.148,0.232,False,True
2025-04-19 09:00:00+00:00,85342.7,LOW,38.44,26.44,12.0,outlier|mtf_trend_confirm,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.253,0.182,0.253,False,True
2025-04-19 10:00:00+00:00,85266.4,LOW,25.28,25.28,0.0,,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.281,0.281,0.164,False,True
2025-04-19 11:00:00+00:00,85221.9,LOW,21.9,21.9,0.0,,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.514,0.514,0.173,False,True
2025-04-19 12:00:00+00:00,85298.2,LOW,15.77,15.77,0.0,,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.691,0.425,0.691,False,True
2025-04-19 13:00:00+00:00,85481.1,LOW,18.9,18.9,0.0,,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.903,0.21,0.903,False,True
2025-04-19 14:00:00+00:00,85415.3,LOW,13.93,13.93,0.0,,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.827,0.287,0.827,False,True
2025-04-19 15:00:00+00:00,85187.2,LOW,24.44,24.44,0.0,,0.13,-2.68,6.9e-05,1.1e-05,False,False,False,False,LOW,0.561,0.169,0.561,False,True
2025-04-19 16:00:00+00:00,84856.0,LOW,30.8,30.8,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.56,0.56,0.026,False,True
2025-04-19 17:00:00+00:00,85243.1,LOW,26.81,26.81,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.268,0.156,0.268,False,True
2025-04-19 18:00:00+00:00,85148.1,LOW,22.39,22.39,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.268,0.268,0.157,False,True
2025-04-19 19:00:00+00:00,85093.0,LOW,19.71,19.71,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.332,0.332,0.092,False,True
2025-04-19 20:00:00+00:00,85187.4,LOW,19.31,19.31,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.221,0.221,0.163,False,True
2025-04-19 21:00:00+00:00,85345.8,LOW,19.66,19.66,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.349,0.028,0.349,False,True
2025-04-19 22:00:00+00:00,85262.1,LOW,19.28,19.28,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.251,0.07,0.251,False,True
2025-04-19 23:00:00+00:00,85086.8,LOW,16.53,16.53,0.0,,0.13,-2.68,0.0001,0.00013,False,False,False,False,LOW,0.276,0.276,0.045,False,True
2025-04-20 00:00:00+00:00,85161.1,LOW,17.86,17.86,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,0.188,0.188,0.066,False,True
2025-04-20 01:00:00+00:00,85312.9,LOW,11.38,11.38,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,0.258,0.01,0.258,False,True
2025-04-20 02:00:00+00:00,85232.6,LOW,6.94,6.94,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,0.441,0.036,0.441,False,True
2025-04-20 03:00:00+00:00,85167.3,LOW,5.15,5.15,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,0.589,0.1,0.589,False,True
2025-04-20 04:00:00+00:00,85186.8,LOW,6.5,6.5,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,0.681,0.022,0.681,False,True
2025-04-20 05:00:00+00:00,85093.0,LOW,7.16,7.16,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,0.766,0.088,0.766,False,True
2025-04-20 06:00:00+00:00,84955.0,LOW,11.32,11.32,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,1.139,0.0,1.139,False,True
2025-04-20 07:00:00+00:00,84777.7,LOW,17.72,17.72,0.0,,1.81,-5.38,7e-05,0.000211,False,False,False,False,LOW,0.997,0.007,0.997,False,True
2025-04-20 08:00:00+00:00,84635.6,LOW,14.71,14.71,0.0,,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.831,0.0,0.831,False,True
2025-04-20 09:00:00+00:00,84534.1,LOW,15.17,15.17,0.0,,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.712,0.0,0.712,False,True
2025-04-20 10:00:00+00:00,84174.0,LOW,40.59,24.59,16.0,bb_expansion|mtf_trend_confirm,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.576,0.576,0.287,False,True
2025-04-20 11:00:00+00:00,84117.1,LOW,41.39,25.39,16.0,bb_expansion|mtf_trend_confirm,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.644,0.644,0.032,False,True
2025-04-20 12:00:00+00:00,84358.2,LOW,46.48,30.48,16.0,bb_expansion|mtf_trend_confirm,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.356,0.356,0.26,False,True
2025-04-20 13:00:00+00:00,84307.1,LOW,28.35,28.35,0.0,,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.417,0.417,0.07,False,True
2025-04-20 14:00:00+00:00,84619.6,LOW,29.14,29.14,0.0,,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.414,0.017,0.414,False,True
2025-04-20 15:00:00+00:00,84341.3,LOW,28.38,28.38,0.0,,1.81,-5.38,-1.8e-05,0.000184,False,False,False,False,LOW,0.383,0.383,0.085,False,True
2025-04-20 16:00:00+00:00,84596.4,LOW,27.5,27.5,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,0.775,0.775,0.175,False,True
2025-04-20 17:00:00+00:00,84579.1,LOW,24.11,24.11,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,0.796,0.796,0.135,False,True
2025-04-20 18:00:00+00:00,84575.5,LOW,22.19,22.19,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,0.8,0.8,0.063,False,True
2025-04-20 19:00:00+00:00,84646.4,LOW,19.97,19.97,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,0.776,0.776,0.041,False,True
2025-04-20 20:00:00+00:00,85119.9,LOW,24.48,24.48,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,2.236,2.236,0.527,True,False
2025-04-20 21:00:00+00:00,85009.1,LOW,20.78,20.78,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,2.871,2.871,0.398,True,False
2025-04-20 22:00:00+00:00,84839.6,LOW,20.52,20.52,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,3.313,3.313,0.0,True,False
2025-04-20 23:00:00+00:00,85184.4,LOW,23.75,23.75,0.0,,1.81,-5.38,-7.7e-05,0.000118,False,False,False,False,LOW,2.895,2.895,0.042,True,False
2025-04-21 00:00:00+00:00,86631.3,LOW,79.47,44.47,35.0,bb_expansion|volume_spike_strong|outlier|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,1.176,1.176,0.0,False,True
2025-04-21 01:00:00+00:00,87286.3,LOW,71.35,41.35,30.0,bb_expansion|outlier|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,0.532,0.532,0.259,False,True
2025-04-21 02:00:00+00:00,87363.3,LOW,62.76,38.76,24.0,bb_expansion|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,0.444,0.444,0.347,False,True
2025-04-21 03:00:00+00:00,87214.8,LOW,62.62,38.62,24.0,bb_expansion|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,0.615,0.615,0.177,False,True
2025-04-21 04:00:00+00:00,87369.2,LOW,62.77,38.77,24.0,bb_expansion|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,0.437,0.437,0.034,False,True
2025-04-21 05:00:00+00:00,87558.4,LOW,52.28,38.28,14.0,mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,0.29,0.273,0.29,False,True
2025-04-21 06:00:00+00:00,87521.0,LOW,50.93,36.93,14.0,mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,0.315,0.315,0.304,False,True
2025-04-21 07:00:00+00:00,87453.8,LOW,50.01,36.01,14.0,mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,1.9e-05,0.000103,False,False,False,False,LOW,0.911,0.392,0.911,False,True
2025-04-21 08:00:00+00:00,87584.2,LOW,48.14,34.14,14.0,mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,1.058,0.243,1.058,False,True
2025-04-21 09:00:00+00:00,87512.3,LOW,56.84,32.84,24.0,hull_ma_crossover|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,0.977,0.073,0.977,False,True
2025-04-21 10:00:00+00:00,87346.5,LOW,19.7,19.7,0.0,,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,1.291,1.291,0.789,False,True
2025-04-21 11:00:00+00:00,86978.9,LOW,38.72,22.72,16.0,hull_rsi_crossover|mtf_bb_expansion,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,1.719,1.719,0.211,True,False
2025-04-21 12:00:00+00:00,87050.4,LOW,23.23,23.23,0.0,,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,1.635,1.635,0.293,True,False
2025-04-21 13:00:00+00:00,87032.4,LOW,41.38,27.38,14.0,macd_crossover|mtf_bb_expansion,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,1.657,1.657,0.747,True,False
2025-04-21 14:00:00+00:00,88215.8,LOW,65.57,39.57,26.0,macd_crossover|outlier|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,2.079,0.149,2.079,True,False
2025-04-21 15:00:00+00:00,88045.7,LOW,48.94,34.94,14.0,mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,0.0001,0.0002,False,False,False,False,LOW,1.89,0.249,1.89,True,False
2025-04-21 16:00:00+00:00,87181.2,LOW,54.36,40.36,14.0,macd_crossover|mtf_bb_expansion,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,0.917,0.348,0.917,False,True
2025-04-21 17:00:00+00:00,86847.0,LOW,65.63,41.63,24.0,adx_di_crossover|rsi_trend_crossover|mtf_bb_expansion,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,0.734,0.734,0.242,False,True
2025-04-21 18:00:00+00:00,86795.2,LOW,37.67,37.67,0.0,,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,0.795,0.795,0.087,False,True
2025-04-21 19:00:00+00:00,87407.9,LOW,58.8,36.8,22.0,adx_di_crossover|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,0.617,0.247,0.617,False,True
2025-04-21 20:00:00+00:00,87365.2,LOW,46.71,32.71,14.0,mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,0.569,0.412,0.569,False,True
2025-04-21 21:00:00+00:00,87268.1,LOW,43.27,29.27,14.0,mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,1.836,1.836,0.39,True,False
2025-04-21 22:00:00+00:00,87161.8,LOW,26.51,26.51,0.0,,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,1.96,1.96,0.153,True,False
2025-04-21 23:00:00+00:00,87514.4,LOW,46.6,24.6,22.0,adx_di_crossover|mtf_bb_expansion|mtf_trend_confirm,2.06,3.4,9.1e-05,0.000343,False,False,False,False,LOW,1.549,1.549,0.514,True,False
2025-04-22 00:00:00+00:00,87699.0,LOW,34.91,20.91,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,1.335,1.335,0.217,False,True
2025-04-22 01:00:00+00:00,88393.0,LOW,50.76,28.76,22.0,rsi_trend_crossover|mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,0.633,0.326,0.633,False,True
2025-04-22 02:00:00+00:00,88182.3,LOW,44.05,24.05,20.0,macd_crossover|mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,0.396,0.309,0.396,False,True
2025-04-22 03:00:00+00:00,88160.9,LOW,35.71,21.71,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,0.377,0.377,0.221,False,True
2025-04-22 04:00:00+00:00,88062.3,LOW,35.03,21.03,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,0.715,0.715,0.109,False,True
2025-04-22 05:00:00+00:00,88383.5,LOW,34.52,20.52,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,0.437,0.349,0.437,False,True
2025-04-22 06:00:00+00:00,88244.7,LOW,43.34,21.34,22.0,hull_rsi_crossover|mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,0.507,0.507,0.087,False,True
2025-04-22 07:00:00+00:00,88486.5,LOW,34.82,20.82,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000395,False,False,False,False,LOW,0.263,0.25,0.263,False,True
2025-04-22 08:00:00+00:00,88410.1,LOW,35.38,21.38,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000366,False,False,False,False,LOW,0.923,0.923,0.177,False,True
2025-04-22 09:00:00+00:00,88580.3,LOW,33.42,19.42,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000366,False,False,False,False,LOW,2.167,2.167,0.369,True,False
2025-04-22 10:00:00+00:00,88513.6,LOW,30.92,16.92,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000366,False,False,False,False,LOW,2.745,2.745,0.036,True,False
2025-04-22 11:00:00+00:00,88622.3,LOW,27.34,13.34,14.0,mtf_bb_expansion|mtf_trend_confirm,4.68,5.0,4e-05,0.000366,False,False,False,False,LOW,3.134,3.134,0.151,True,False
